"市区町村コード","課税年度","宛名番号","郵便番号","住所_都道府県","住所_市区郡町村名","住所_町字","住所_番地号表記","住所_方書","氏名（振り仮名）","氏名","生年月日"
"31418","2025","3795","2099838","岩手県","港区","丸の内","74-33","","イノウエタロウ","井上太郎","'1957/03/31'"
"46964","2025","3796","9176826","埼玉県","中央区","亀戸","62-46-20","","ハシモトタダシ","橋本正","'1957/04/02'"
"60183","2025","3797","3432237","愛知県","足立区","上野","55-79-10","","タナカオサム","田中修","'1961/12/18'"
"62953","2025","3798","4070807","兵庫県","□□村","浜松町","24-25-17","","ムラカミケイコ","村上恵子","'1958/02/08'"
"32805","2025","3799","2154823","鹿児島県","〇〇市","西葛西","36-92","アパート△△ 2F","オカダタダシ","岡田正","'1992/10/01'"
"86271","2025","3800","1270594","福岡県","新宿区","原宿","41-7","","スズキミノル","鈴木実","'1969/10/21'"
"69282","2025","3801","7460070","山形県","杉並区","新宿","79-39","マンション〇〇 101号室","シミズアキラ","清水昭","'1966/01/06'"
"23519","2025","3802","6031619","群馬県","□□村","船堀","22-91-5","マンション〇〇 101号室","シミズマコト","清水誠","'1999/09/27'"
"97973","2025","3803","5473728","千葉県","××町","浜松町","68-93","","ナカムラサブロウ","中村三郎","'1975/07/20'"
"20889","2025","3804","7960320","鳥取県","南区","霞が関","1-11-4","","ヤマダカズコ","山田和子","'2006/09/27'"
"25304","2025","3805","4557346","沖縄県","板橋区","渋谷","63-69","マンション〇〇 101号室","サイトウシロウ","斎藤四郎","'1963/03/02'"
"26349","2025","3806","2416628","和歌山県","港区","目黒","96-65","","キムラナオコ","木村直子","'1989/09/16'"
"68803","2025","3807","8356415","大阪府","××町","新宿","28-83","","イトウオサム","伊藤修","'1951/08/03'"
"70987","2025","3808","7402757","埼玉県","東区","錦糸町","38-79","","ハヤシタカシ","林隆","'1972/06/24'"
"64564","2025","3809","6271872","山口県","□□村","霞が関","3-82-8","","ワタナベサトシ","渡辺聡","'1997/06/02'"
"68867","2025","3810","9494497","鹿児島県","新宿区","田町","33-49","ビル××　3階","マツモトサトシ","松本聡","'2000/06/04'"
"69052","2025","3811","5241183","静岡県","練馬区","恵比寿","2-31-19","マンション〇〇 101号室","オカダヒロシ","岡田浩","'1964/07/28'"
"20560","2025","3812","1123579","大分県","□□村","新橋","43-85","","イシダアキラ","石田明","'1974/11/17'"
"63420","2025","3813","6697759","岩手県","足立区","有楽町","90-23","ビル××　3階","ヤマダヒロシ","山田博","'1990/03/23'"
"27597","2025","3814","8250071","兵庫県","渋谷区","大手町","89-54","","キムラマサル","木村勝","'1978/03/04'"
"80266","2025","3815","9651343","三重県","板橋区","大手町","16-82-13","","ナカムラタロウ","中村太郎","'1989/02/17'"
"59198","2025","3816","7009964","佐賀県","新宿区","田町","29-17","","イトウアイコ","伊藤愛子","'2003/07/09'"
"25224","2025","3817","8316119","東京都","東区","西葛西","71-97","","ヤマグチオサム","山口修","'1959/08/19'"
"53898","2025","3818","1986216","大阪府","足立区","錦糸町","84-86","","ナカムラマサ","中村雅","'1991/02/08'"
"69072","2025","3819","3654890","鳥取県","渋谷区","大手町","81-59","","モリシロウ","森四郎","'1959/03/02'"
"60510","2025","3820","3480254","山口県","板橋区","虎ノ門","83-3","","ハセガワタカシ","長谷川隆","'2007/12/20'"
"79944","2025","3821","3190212","山口県","足立区","表参道","34-7-13","","マツモトヒデ","松本秀","'1960/12/15'"
"52548","2025","3822","4533356","沖縄県","港区","大手町","33-98-1","アパート△△ 2F","ハヤシアキラ","林昭","'1953/06/10'"
"58673","2025","3823","8747442","福島県","杉並区","赤坂","94-71","","イケダヒデ","池田秀","'1999/05/11'"
"60518","2025","3824","1187939","三重県","練馬区","表参道","79-3","ビル××　3階","マツモトサブロウ","松本三郎","'1962/09/25'"
"16179","2025","3825","9487354","静岡県","中央区","小岩","63-96-4","ビル××　3階","シミズゴロウ","清水五郎","'1967/04/04'"
"48703","2025","3826","1850994","北海道","板橋区","品川","27-43","","ナカムラタカシ","中村隆","'1965/05/28'"
"95702","2025","3827","7579408","三重県","××町","浜松町","92-92-6","","ナカムラケン","中村健","'1998/01/15'"
"33237","2025","3828","3341532","長野県","〇〇市","有楽町","59-27-5","","コバヤシゴロウ","小林五郎","'1997/01/25'"
"98575","2025","3829","3260608","岡山県","□□村","東葛西","62-93-17","","オカダタダシ","岡田正","'2007/07/18'"
"16119","2025","3830","5676048","福島県","××町","亀戸","74-19","","タカハシアキラ","高橋明","'1997/03/07'"
"27310","2025","3831","2126102","山梨県","板橋区","有楽町","66-55","","ワタナベミサキ","渡辺美咲","'1954/03/07'"
"29524","2025","3832","4491161","千葉県","□□村","恵比寿","46-88","","イシダユタカ","石田豊","'1978/07/14'"
"50824","2025","3833","3108030","和歌山県","板橋区","霞が関","29-37","","キムラアキラ","木村昭","'1950/04/15'"
"87012","2025","3834","2123536","和歌山県","杉並区","丸の内","77-11-1","","イトウヒロシ","伊藤浩","'1994/11/15'"
"16073","2025","3835","5738903","神奈川県","中央区","有楽町","25-34","","コンドウジロウ","近藤次郎","'1993/11/24'"
"18869","2025","3836","1585209","東京都","北区","目黒","97-80-7","","フジタマコト","藤田誠","'1983/08/25'"
"30800","2025","3837","4869125","岐阜県","足立区","池袋","68-18","","キムラミノル","木村実","'1966/11/20'"
"18047","2025","3838","9630041","神奈川県","世田谷区","小岩","3-87","","ハヤシオサム","林修","'1982/03/31'"
"90604","2025","3839","6480666","長野県","東区","品川","65-14-9","","マツモトオサム","松本修","'1997/02/16'"
"41005","2025","3840","1448160","愛知県","南区","赤坂","98-74","","ムラカミアキラ","村上昭","'1954/09/19'"
"79072","2025","3841","8687748","長崎県","○○郡○○町","浅草","98-75","アパート△△ 2F","ハラダマナブ","原田学","'1955/10/19'"
"59232","2025","3842","3962316","栃木県","板橋区","上野","16-56","","サトウタロウ","佐藤太郎","'1981/10/20'"
"19061","2025","3843","4451395","福井県","東区","虎ノ門","56-28","マンション〇〇 101号室","スズキゴロウ","鈴木五郎","'1980/10/05'"
"90424","2025","3844","4929613","福島県","渋谷区","池袋","48-23","","ヤマダシロウ","山田四郎","'1974/10/16'"
"37218","2025","3845","9788427","石川県","〇〇市","渋谷","81-59-8","","ハセガワサトシ","長谷川聡","'1971/09/30'"
"96036","2025","3846","8748108","福島県","南区","丸の内","55-21-11","","ワタナベヒロシ","渡辺浩","'1980/09/15'"
"66680","2025","3847","2077742","静岡県","世田谷区","西葛西","97-16","","モリヒロシ","森浩","'1971/06/18'"
"20729","2025","3848","5956112","和歌山県","足立区","品川","98-19","マンション〇〇 101号室","タカハシタカシ","高橋隆","'1953/11/12'"
"58646","2025","3849","3408519","福岡県","中央区","池袋","78-79","","ワタナベハナコ","渡辺花子","'2007/05/13'"
"40845","2025","3850","2181465","熊本県","板橋区","恵比寿","7-1","","イトウマサ","伊藤雅","'1968/01/07'"
"31362","2025","3851","4852865","静岡県","□□村","西葛西","57-90","","ヤマグチハナコ","山口花子","'1966/06/12'"
"14028","2025","3852","3421525","沖縄県","○○郡○○町","上野","65-84","","サトウヨウコ","佐藤洋子","'1976/11/10'"
"45040","2025","3853","4481415","京都府","南区","西葛西","56-48","","ハセガワゴロウ","長谷川五郎","'1951/04/06'"
"74797","2025","3854","7694861","京都府","△△区","浅草","30-98","","イシカワタダシ","石川正","'1967/07/10'"
"95516","2025","3855","9501223","滋賀県","〇〇市","葛西","65-9-10","アパート△△ 2F","ハセガワタロウ","長谷川太郎","'1993/04/17'"
"88758","2025","3856","4425203","福井県","練馬区","小岩","85-65","アパート△△ 2F","ハラダサブロウ","原田三郎","'1986/03/01'"
"23808","2025","3857","8717611","山梨県","新宿区","錦糸町","26-14","","イケダオサム","池田修","'2002/05/27'"
"24251","2025","3858","5097236","神奈川県","港区","丸の内","87-12-8","","ゴトウジロウ","後藤次郎","'2010/05/02'"
"45781","2025","3859","4558235","香川県","○○郡○○町","青山","60-43","","ゴトウカズコ","後藤和子","'1984/10/16'"
"67537","2025","3860","5953061","神奈川県","□□村","虎ノ門","89-95","","ヨシダシロウ","吉田四郎","'2004/05/29'"
"57547","2025","3861","2263520","長野県","足立区","新宿","30-12","","シミズアイコ","清水愛子","'1973/06/11'"
"19095","2025","3862","7529935","山梨県","○○郡○○町","赤坂","36-62","","マツモトアキラ","松本明","'1996/07/10'"
"81584","2025","3863","9835171","愛媛県","□□村","渋谷","80-28-17","","カトウアイコ","加藤愛子","'1960/02/12'"
"74108","2025","3864","2536601","宮城県","練馬区","田町","83-78","ビル××　3階","ハセガワサトシ","長谷川聡","'1997/04/14'"
"60402","2025","3865","3807269","千葉県","北区","銀座","83-76-6","アパート△△ 2F","タカハシマナブ","高橋学","'1996/09/30'"
"20120","2025","3866","6633932","埼玉県","港区","大手町","5-13","","ヤマグチタカシ","山口隆","'1970/01/06'"
"32230","2025","3867","9529732","和歌山県","○○郡○○町","銀座","95-77","アパート△△ 2F","ハシモトタカシ","橋本隆","'1961/06/12'"
"16521","2025","3868","1246155","滋賀県","世田谷区","虎ノ門","75-86-14","","サトウアキラ","佐藤明","'2009/07/23'"
"61262","2025","3869","2453079","広島県","練馬区","新宿","73-32","","ヨシダナオコ","吉田直子","'1990/12/01'"
"32254","2025","3870","5746762","石川県","足立区","恵比寿","63-7","","マエダユタカ","前田豊","'1951/09/09'"
"40426","2025","3871","7645395","徳島県","足立区","赤坂","72-42","","マエダシゲル","前田茂","'1979/08/25'"
"57477","2025","3872","3615850","埼玉県","〇〇市","西葛西","55-14","","フジタハナコ","藤田花子","'1989/12/27'"
"54782","2025","3873","7271540","静岡県","北区","恵比寿","66-99","","タカハシケイコ","高橋恵子","'1964/07/01'"
"42913","2025","3874","1168855","北海道","練馬区","大手町","28-27-18","","ヤマザキカズコ","山崎和子","'1986/02/14'"
"61150","2025","3875","2007471","富山県","〇〇市","丸の内","87-93","","オカダジロウ","岡田次郎","'1952/10/15'"
"89412","2025","3876","2272345","群馬県","練馬区","渋谷","5-4","","ハラダシゲル","原田茂","'1950/07/31'"
"90781","2025","3877","5633130","栃木県","××町","有楽町","83-7","","タカハシミノル","高橋実","'2003/08/23'"
"61050","2025","3878","5880699","沖縄県","南区","赤坂","21-55-5","マンション〇〇 101号室","コバヤシマサル","小林勝","'1969/09/05'"
"92848","2025","3879","6533784","岩手県","南区","新橋","78-91","","サトウマサ","佐藤雅","'2002/05/31'"
"62167","2025","3880","8925117","長崎県","〇〇市","亀戸","30-31-18","","マツモトススム","松本進","'1965/05/03'"
"60610","2025","3881","9053834","福井県","□□村","葛西","86-46","","イシカワジロウ","石川次郎","'1998/07/01'"
"98213","2025","3882","7996390","青森県","新宿区","上野","21-23-10","ビル××　3階","ヨシダケイコ","吉田恵子","'1965/05/11'"
"75460","2025","3883","4421623","大分県","板橋区","錦糸町","14-41","","イシダヒデ","石田秀","'2009/10/19'"
"26285","2025","3884","3583355","高知県","東区","恵比寿","50-31","","ハラダマサ","原田雅","'1956/08/27'"
"37615","2025","3885","6260435","長野県","世田谷区","大手町","73-8-11","","サトウジロウ","佐藤次郎","'1959/05/29'"
"63628","2025","3886","6795522","高知県","南区","目黒","25-91-6","","スズキヨウコ","鈴木洋子","'2001/10/25'"
"37757","2025","3887","6968480","沖縄県","練馬区","表参道","8-71","","キムラヒロシ","木村浩","'1993/05/11'"
"21681","2025","3888","3911882","神奈川県","中央区","浜松町","54-43","アパート△△ 2F","ムラカミミノル","村上実","'1982/06/20'"
"30044","2025","3889","8723463","秋田県","杉並区","船堀","46-8","アパート△△ 2F","ムラカミマサ","村上雅","'1967/07/30'"
"18481","2025","3890","5848223","熊本県","新宿区","錦糸町","58-67-14","","イトウケン","伊藤健","'1967/10/20'"
"75645","2025","3891","9499207","岩手県","△△区","銀座","49-14","マンション〇〇 101号室","イノウエケイコ","井上恵子","'2004/02/16'"
"54597","2025","3892","2301386","島根県","港区","銀座","34-58","","ワタナベカズコ","渡辺和子","'1990/09/27'"
"21727","2025","3893","9631784","岡山県","西区","虎ノ門","59-17","","ハヤシアイコ","林愛子","'1967/12/09'"
"27234","2025","3894","9370816","京都府","杉並区","恵比寿","96-28","","イケダケイコ","池田恵子","'1967/10/24'"
"44950","2025","3895","6625070","広島県","杉並区","上野","80-47","","コバヤシミサキ","小林美咲","'1977/05/16'"
"79769","2025","3896","3481985","広島県","足立区","西葛西","8-97","","サトウユミ","佐藤由美","'2004/09/03'"
"40654","2025","3897","8552625","福井県","××町","銀座","6-13","","ナカムラオサム","中村修","'1971/10/12'"
"69568","2025","3898","5395112","静岡県","世田谷区","小岩","63-54","","ハシモトシロウ","橋本四郎","'1980/06/23'"
"53515","2025","3899","3643253","岡山県","杉並区","虎ノ門","75-58","","イシダナオコ","石田直子","'2008/04/17'"
"92421","2025","3900","1880195","栃木県","足立区","葛西","20-55","","イシダヒデ","石田秀","'1986/12/25'"
"92344","2025","3901","5026473","三重県","足立区","品川","88-20","","ヨシダヒデ","吉田秀","'2007/12/03'"
"71875","2025","3902","3328907","高知県","△△区","東葛西","85-87","","ムラカミミサキ","村上美咲","'1995/06/10'"
